text_type,doc_id,group,top1_topic,top1_weight,top2_topic,top2_weight,margin
commit_messages,682,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,683,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,684,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,685,before,Documentation & Communication,0.1501,Feature Development,0.14933454,0.0007654600000000233
commit_messages,686,before,Code Review & Collaboration,0.1458719,Feature Development,0.14483956,0.0010323399999999927
commit_messages,687,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,691,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,694,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,697,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,702,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,704,before,Documentation & Communication,0.15577087,Code Review & Collaboration,0.1511826,0.004588270000000005
commit_messages,708,before,Documentation & Communication,0.2147483,Deployment,0.21122602,0.0035222800000000165
commit_messages,711,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,714,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,715,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,716,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,717,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,718,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,719,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,720,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,721,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,722,before,Documentation & Communication,0.1444372,Deployment,0.1387625,0.005674699999999977
commit_messages,723,before,Bug Fixing & Debugging,0.15084787,Code Review & Collaboration,0.13392822,0.01691965000000001
commit_messages,725,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,726,before,Documentation & Communication,0.14708562,Deployment,0.13354073,0.013544890000000004
commit_messages,729,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,733,before,Code Review & Collaboration,0.15789503,Documentation & Communication,0.1410726,0.01682243
commit_messages,737,before,UI / UX,0.15136412,Refactoring & Cleanup,0.1467765,0.004587619999999987
commit_messages,739,before,Feature Development,0.15443435,Refactoring & Cleanup,0.1515511,0.002883250000000004
commit_messages,740,before,Documentation & Communication,0.16556515,Feature Development,0.14562967,0.019935480000000005
commit_messages,741,before,Documentation & Communication,0.16556515,Feature Development,0.14562967,0.019935480000000005
commit_messages,744,before,Deployment,0.1427221,Feature Development,0.14251475,0.00020734999999999504
commit_messages,749,before,Feature Development,0.15915069,Documentation & Communication,0.1486495,0.010501190000000021
commit_messages,753,before,Feature Development,0.15778711,Deployment,0.14450012,0.013286989999999999
commit_messages,755,before,Feature Development,0.15430973,Testing & CI,0.15173118,0.0025785500000000128
commit_messages,756,before,Testing & CI,0.16360863,Code Review & Collaboration,0.15046704,0.013141590000000009
commit_messages,758,before,Refactoring & Cleanup,0.15150408,Documentation & Communication,0.14528501,0.006219070000000021
commit_messages,762,before,Refactoring & Cleanup,0.1450913,Feature Development,0.14194444,0.0031468600000000013
commit_messages,766,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,767,before,Bug Fixing & Debugging,0.14831673,Refactoring & Cleanup,0.14622359,0.002093140000000021
commit_messages,770,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,774,before,Deployment,0.16553453,Code Review & Collaboration,0.14712735,0.018407180000000023
commit_messages,776,before,Code Review & Collaboration,0.17291841,Deployment,0.1728836,3.480999999999623e-05
commit_messages,777,before,Feature Development,0.16807877,Deployment,0.14888841,0.01919035999999999
commit_messages,780,before,Feature Development,0.17112288,Deployment,0.15752101,0.013601870000000016
commit_messages,785,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,788,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,790,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,791,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,792,before,Testing & CI,0.15589482,Refactoring & Cleanup,0.15036277,0.005532049999999983
commit_messages,794,before,Documentation & Communication,0.14810672,Feature Development,0.14013952,0.007967200000000008
commit_messages,798,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,802,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,806,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,810,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,814,before,Refactoring & Cleanup,0.15917711,Deployment,0.15322518,0.005951930000000022
commit_messages,816,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,818,before,Deployment,0.16109556,Testing & CI,0.14617611,0.01491945
commit_messages,819,before,Refactoring & Cleanup,0.15730569,Testing & CI,0.13910408,0.018201610000000007
commit_messages,822,before,Code Review & Collaboration,0.15992238,Refactoring & Cleanup,0.14193213,0.017990250000000013
commit_messages,827,before,Bug Fixing & Debugging,0.15992062,Refactoring & Cleanup,0.15941803,0.000502590000000025
commit_messages,828,before,Bug Fixing & Debugging,0.16526663,Testing & CI,0.15668972,0.008576909999999993
commit_messages,830,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,832,before,Documentation & Communication,0.15751037,Deployment,0.14078048,0.016729889999999997
commit_messages,834,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,839,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,853,before,Feature Development,0.14558539,Testing & CI,0.13659392,0.008991470000000001
commit_messages,860,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,862,before,Code Review & Collaboration,0.16500032,Documentation & Communication,0.15528527,0.009715050000000003
commit_messages,863,before,Deployment,0.14560993,Bug Fixing & Debugging,0.14357905,0.002030879999999985
commit_messages,866,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,868,before,Bug Fixing & Debugging,0.15595001,Refactoring & Cleanup,0.14190993,0.01404008000000001
commit_messages,872,before,Refactoring & Cleanup,0.17532432,Testing & CI,0.16128728,0.01403704
commit_messages,877,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,879,before,Bug Fixing & Debugging,0.1862043,Refactoring & Cleanup,0.17191851,0.014285789999999993
commit_messages,886,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,891,before,Testing & CI,0.1718357,Bug Fixing & Debugging,0.16247912,0.009356580000000003
commit_messages,893,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,897,before,UI / UX,0.1447474,Deployment,0.13520965,0.009537750000000011
commit_messages,898,before,UI / UX,0.14522053,Bug Fixing & Debugging,0.13964073,0.005579799999999996
commit_messages,902,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,904,before,Bug Fixing & Debugging,0.13818012,Documentation & Communication,0.13526826,0.0029118599999999883
commit_messages,905,before,Feature Development,0.15197141,Refactoring & Cleanup,0.13788687,0.014084540000000006
commit_messages,908,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,909,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,910,before,Bug Fixing & Debugging,0.16618505,Refactoring & Cleanup,0.15083225,0.0153528
commit_messages,911,before,Bug Fixing & Debugging,0.16618505,Refactoring & Cleanup,0.15083225,0.0153528
commit_messages,913,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,918,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,919,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,920,before,Documentation & Communication,0.15883896,Deployment,0.15781233,0.0010266300000000006
commit_messages,922,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,923,before,Deployment,0.16484247,Documentation & Communication,0.15271947,0.012122999999999995
commit_messages,926,before,Bug Fixing & Debugging,0.15247747,Feature Development,0.14634036,0.006137110000000001
commit_messages,934,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,938,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,939,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,942,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,944,before,Refactoring & Cleanup,0.17517044,Code Review & Collaboration,0.16605003,0.009120410000000023
commit_messages,947,before,Bug Fixing & Debugging,0.16391169,Testing & CI,0.16056201,0.0033496799999999938
commit_messages,948,before,Code Review & Collaboration,0.15183526,Deployment,0.14848693,0.0033483300000000105
commit_messages,951,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,952,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,953,before,Bug Fixing & Debugging,0.15265222,Feature Development,0.13681029,0.015841930000000004
commit_messages,954,before,Testing & CI,0.14045437,Deployment,0.14043598,1.8390000000007012e-05
commit_messages,957,before,Feature Development,0.15235087,Testing & CI,0.15164459,0.0007062800000000036
commit_messages,958,before,Code Review & Collaboration,0.14597009,Deployment,0.1306129,0.015357189999999993
commit_messages,959,before,Refactoring & Cleanup,0.16212127,Bug Fixing & Debugging,0.15125136,0.01086991000000001
commit_messages,961,before,Testing & CI,0.1502287,Feature Development,0.13564874,0.014579960000000003
commit_messages,962,before,Testing & CI,0.1502287,Feature Development,0.13564874,0.014579960000000003
commit_messages,963,before,Bug Fixing & Debugging,0.14885886,Deployment,0.13818824,0.01067062000000002
commit_messages,965,before,Refactoring & Cleanup,0.20306651,Bug Fixing & Debugging,0.19283447,0.010232039999999998
commit_messages,969,before,Bug Fixing & Debugging,0.15741971,Refactoring & Cleanup,0.15203205,0.005387659999999989
commit_messages,971,before,Bug Fixing & Debugging,0.18557876,Testing & CI,0.17390421,0.011674550000000006
commit_messages,974,before,Refactoring & Cleanup,0.17560856,Documentation & Communication,0.16819656,0.007412000000000002
commit_messages,975,before,Refactoring & Cleanup,0.17560856,Documentation & Communication,0.16819656,0.007412000000000002
commit_messages,977,before,Bug Fixing & Debugging,0.13621767,Refactoring & Cleanup,0.1279844,0.008233270000000015
commit_messages,979,before,Refactoring & Cleanup,0.15995696,Documentation & Communication,0.14261065,0.017346310000000004
commit_messages,981,before,Documentation & Communication,0.23350468,Deployment,0.22114392,0.012360759999999998
commit_messages,986,before,Documentation & Communication,0.1423952,Refactoring & Cleanup,0.13603069,0.00636450999999999
commit_messages,987,before,Refactoring & Cleanup,0.16448903,Bug Fixing & Debugging,0.15049012,0.013998910000000003
commit_messages,988,before,Refactoring & Cleanup,0.14384088,Bug Fixing & Debugging,0.14010856,0.003732320000000011
commit_messages,989,before,Refactoring & Cleanup,0.14384088,Bug Fixing & Debugging,0.14010856,0.003732320000000011
commit_messages,990,before,Documentation & Communication,0.14657405,Deployment,0.14127257,0.005301480000000025
commit_messages,994,before,Bug Fixing & Debugging,0.17330737,Testing & CI,0.15641476,0.016892609999999975
commit_messages,997,before,Documentation & Communication,0.16447553,Feature Development,0.14760862,0.016866910000000013
commit_messages,1001,before,Deployment,0.19693878,Testing & CI,0.1808212,0.01611758000000002
commit_messages,1010,before,Refactoring & Cleanup,0.1736742,Bug Fixing & Debugging,0.16291517,0.010759030000000003
